12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3183,EVM Average Data EVM,P,N,-40.227,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,8,string,TestResultCount,2,string,TestResultTime,8:39:45 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3184,EVM Peak Data EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,8,string,TestResultCount,2,string,TestResultTime,8:39:45 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3185,EVM Average Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,8,string,TestResultCount,2,string,TestResultTime,8:39:45 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3186,EVM Peak Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,8,string,TestResultCount,2,string,TestResultTime,8:39:45 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3187,EVM Amplitude Imbalance,P,N,-0.013,-9.9E+36,9.9E+37,dB,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,8,string,TestResultCount,2,string,TestResultTime,8:39:45 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3180,Powerup EVM,P,N,,,,,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,8,string,TestResultCount,2,string,TestResultTime,8:39:42 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3181,EVM Average IQ Offset,P,N,0,-9.9E+36,9.9E+37,dB,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3182,EVM Average Frequency Offset,P,N,0,-9.9E+36,9.9E+37,Hz,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3183,EVM Average Data EVM,P,N,-40.562,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3184,EVM Peak Data EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3185,EVM Average Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3186,EVM Peak Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3187,EVM Amplitude Imbalance,P,N,-0.012,-9.9E+36,9.9E+37,dB,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3180,Powerup EVM,P,N,,,,,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,9,string,TestResultCount,3,string,TestResultTime,8:39:45 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3181,EVM Average IQ Offset,P,N,0,-9.9E+36,9.9E+37,dB,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3182,EVM Average Frequency Offset,P,N,0,-9.9E+36,9.9E+37,Hz,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3183,EVM Average Data EVM,P,N,-40.253,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3184,EVM Peak Data EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3185,EVM Average Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3186,EVM Peak Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3187,EVM Amplitude Imbalance,P,N,-0.005,-9.9E+36,9.9E+37,dB,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:51 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3180,Powerup EVM,P,N,,,,,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,10,string,TestResultCount,4,string,TestResultTime,8:39:48 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,1,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3181,EVM Average IQ Offset,P,N,0,-9.9E+36,9.9E+37,dB,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,7,string,TestResultCount,5,string,TestResultTime,8:39:54 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,2,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3182,EVM Average Frequency Offset,P,N,0,-9.9E+36,9.9E+37,Hz,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,7,string,TestResultCount,5,string,TestResultTime,8:39:54 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,2,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3183,EVM Average Data EVM,P,N,-42.086,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,7,string,TestResultCount,5,string,TestResultTime,8:39:54 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,2,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3184,EVM Peak Data EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,7,string,TestResultCount,5,string,TestResultTime,8:39:54 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,2,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3185,EVM Average Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,7,string,TestResultCount,5,string,TestResultTime,8:39:54 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,2,,
12/05/2022,08:39:16,IQXL02697,1.2.0,v1.9.22,1055-IQM8B_New.cfg,LP,IQXFinalPlus-MDFA,LPSZB,3186,EVM Peak Reference Signal EVM,P,N,0,-9.9E+36,9.9E+37,%,SAMPLE_RATE,160,MHz,FREQ,2472,MHz,VSA_POW,0,dBm,SET_POW,-30,dBm,CAPTURE_TIME_MS,20,ms,Number_Capture_Loops,20,,RouteNumber,7,string,TestResultCount,5,string,TestResultTime,8:39:54 AM,string,ModuleNumber,1,string,ModuleSerialNumber,MDFA00155,,ModuleInstanceNumber,2,,
